Diseases & Risk Factors,Country Name,Gender,Numeric,Confidence_Range,Year_Bin,Numeric_log,Gender_Disease,Numeric_scaled
Cancer,Nepal,Females,11.030283,2.2924188,2000s,2.487427054231919,Females_Cancer,-0.3411918308143008
Cancer,Nepal,Males,15.842168,4.1534759999999995,2000s,2.823885741620394,Males_Cancer,-0.34074621642288444
Cancer,Nepal,Females,11.943939,2.307649999999999,2000s,2.5606276476968732,Females_Cancer,-0.34110721984325637
Cancer,Nepal,Males,16.358103,4.024562000000001,2000s,2.854059429067796,Males_Cancer,-0.340698437213482
Cancer,Nepal,Females,12.906557,2.326846999999999,2000s,2.6323604555273277,Females_Cancer,-0.34101807464667827
Cancer,Nepal,Males,16.883792,3.833588999999998,2000s,2.8838948277963827,Males_Cancer,-0.34064975471508285
Cancer,Nepal,Females,13.921565,2.3480430000000005,2000s,2.702807482036148,Females_Cancer,-0.3409240777676583
Cancer,Nepal,Males,17.423847,3.638840000000002,2000s,2.9136458580983184,Males_Cancer,-0.34059974182405234
Cancer,Nepal,Females,14.990376,2.353705999999999,2000s,2.7719870412660823,Females_Cancer,-0.3408250983524595
Cancer,Nepal,Males,17.986012,3.477359,2000s,2.9437024975040713,Males_Cancer,-0.34054768139152947
Cancer,Nepal,Females,16.112368,2.3592750000000002,2000s,2.8398014769252113,Females_Cancer,-0.34072119400265605
Cancer,Nepal,Males,18.566833,3.339553000000002,2000s,2.9738359389815976,Males_Cancer,-0.340493893282205
Cancer,Nepal,Females,17.285657,2.373059999999999,2000s,2.9061169820468966,Females_Cancer,-0.34061253918989753
Cancer,Nepal,Males,19.168133,3.232910999999998,2010s,3.00410378446919,Males_Cancer,-0.3404382086734583
Cancer,Nepal,Females,18.510586,2.4278619999999975,2010s,2.9709571900629883,Females_Cancer,-0.34049910214997176
Cancer,Nepal,Males,19.793694,3.085028000000001,2010s,3.034649767664101,Males_Cancer,-0.34038027732549203
Cancer,Nepal,Females,19.787319,2.4885069999999985,2010s,3.0343431373253957,Females_Cancer,-0.34038086769532533
Cancer,Nepal,Males,20.442696,3.024424,2010s,3.0653840745658587,Males_Cancer,-0.3403201751760728
Cancer,Nepal,Females,21.112159,2.5321890000000025,2010s,3.0961276382251084,Females_Cancer,-0.3402581781941581
Cancer,Nepal,Males,21.111789,3.0153919999999985,2010s,3.0961109052097746,Males_Cancer,-0.3402582124587602
Cancer,Nepal,Females,22.478484,2.6606280000000027,2010s,3.1560844272877144,Females_Cancer,-0.3401316468902404
Cancer,Nepal,Males,21.805578,3.099449,2010s,3.1270051551614855,Males_Cancer,-0.34019396271816865
Cancer,Nepal,Females,23.881079,2.833983,2010s,3.2141076350978093,Females_Cancer,-0.34000175672924765
Cancer,Nepal,Males,22.522643,3.268067000000002,2010s,3.157963489166095,Males_Cancer,-0.3401275574562846
Cancer,Nepal,Females,25.310677,3.101210000000002,2010s,3.2699748263821133,Females_Cancer,-0.3398693659005516
Cancer,Nepal,Males,23.258881,3.5487839999999977,2010s,3.1887827771429484,Males_Cancer,-0.34005937663976304
Cancer,Nepal,Females,26.758176,3.4298,2010s,3.3235304274279933,Females_Cancer,-0.3397353173133637
Cancer,Nepal,Males,24.003042,3.988415,2010s,3.2189974974657902,Males_Cancer,-0.3399904620977217
Cancer,Nepal,Females,28.216225,3.856921,2010s,3.374724205642487,Females_Cancer,-0.33960029172198103
Cancer,Nepal,Males,24.754195,4.572778,2010s,3.248597526462284,Males_Cancer,-0.33992090004730785
Cancer,Nepal,Females,29.683644,4.436675000000001,2010s,3.4237297438918226,Females_Cancer,-0.3394643984027022
Cancer,Nepal,Males,25.517389,5.155683,2010s,3.2778007064737653,Males_Cancer,-0.33985022291561356
Cancer,Nepal,Females,31.162697,5.026433000000001,2010s,3.470807302734848,Females_Cancer,-0.3393274276932053
Cancer,Nepal,Males,26.293293,5.867194000000001,,3.3066409943515374,Males_Cancer,-0.339778368748534
Cancer,Nepal,Females,32.651377,5.7054839999999984,,3.516053976501628,Females_Cancer,-0.33918956545580486
Cancer,Nepal,Males,27.077457,6.739979999999999,,3.3349670123785007,Males_Cancer,-0.33970574964736466
Cancer,Nepal,Females,34.145439,6.349944999999998,,3.5594948516581213,Females_Cancer,-0.33905120480735457
Cancer,Nepal,Males,1.1222075,0.91145343,1990s,0.7524568205195277,Males_Cancer,-0.3421093882858613
Cancer,Nepal,Females,1.3087627,0.6274583,1990s,0.836711753328311,Females_Cancer,-0.3420921119623595
Cancer,Nepal,Males,1.2143802,0.9171610600000001,2000s,0.7949725449272497,Males_Cancer,-0.34210085244562083
Cancer,Nepal,Females,1.4488197,0.6466151,2000s,0.8956061533733223,Females_Cancer,-0.34207914169918435
Cancer,Nepal,Males,1.3126868,0.9336612999999999,2000s,0.838409965520424,Males_Cancer,-0.3420917485631026
Cancer,Nepal,Females,1.6020998,0.6643306,2000s,0.9563187344662277,Females_Cancer,-0.34206494688395545
Cancer,Nepal,Males,1.4172157,0.9370928000000001,2000s,0.8826163406024918,Males_Cancer,-0.34208206845184497
Cancer,Nepal,Females,1.7688766,0.6841724000000002,2000s,1.018441678370937,Females_Cancer,-0.3420495021793886
Cancer,Nepal,Males,1.5275706,0.9459930000000001,2000s,0.9272586042622392,Males_Cancer,-0.34207184881201497
Cancer,Nepal,Females,1.9495782,0.7082082000000001,2000s,1.08166217707783,Females_Cancer,-0.3420327679404133
Cancer,Nepal,Males,1.6436342,0.9457572999999999,2000s,0.9721545614347012,Males_Cancer,-0.3420611005064175
Cancer,Nepal,Females,2.1452757,0.7338954,2000s,1.1459015492673061,Females_Cancer,-0.3420146449756366
Cancer,Nepal,Males,1.7656859,0.9382462000000003,2000s,1.0172886693106964,Males_Cancer,-0.3420497976606478
Cancer,Nepal,Females,2.3581944,0.7571481,2000s,1.211403448581839,Females_Cancer,-0.34199492720662894
Cancer,Nepal,Males,1.8935692,0.9355191,2000s,1.0624907574188416,Males_Cancer,-0.3420379547677063
Cancer,Nepal,Females,2.5910668,0.7920999999999996,2000s,1.278449317131637,Females_Cancer,-0.34197336158467334
Cancer,Nepal,Males,2.0267623,0.9252856,2000s,1.1074935003622197,Males_Cancer,-0.3420256201499427
Cancer,Nepal,Females,2.84486,0.8156794,2000s,1.3467371913714365,Females_Cancer,-0.34194985854950866
Cancer,Nepal,Males,2.1650964,0.9312720999999999,2000s,1.1521835132681608,Males_Cancer,-0.34201280943942414
Cancer,Nepal,Females,3.1205762,0.8466288,2000s,1.4159930079516565,Females_Cancer,-0.34192432529036665
Cancer,Nepal,Males,2.3083813,0.9339569000000001,2000s,1.196459036540593,Males_Cancer,-0.3419995402500082
Cancer,Nepal,Females,3.4187622,0.8888738999999997,2000s,1.4858596116207448,Females_Cancer,-0.3418967111697218
Cancer,Nepal,Males,2.457181,0.9338352999999997,2010s,1.240453517104315,Males_Cancer,-0.3419857603513285
Cancer,Nepal,Females,3.7405357,0.9410512000000004,2010s,1.5561501461986962,Females_Cancer,-0.34186691268069386
Cancer,Nepal,Males,2.6134796,0.9364195000000004,2010s,1.2846711862289064,Males_Cancer,-0.34197128600177146
Cancer,Nepal,Females,4.0875275,0.9935554,2010s,1.6267919561595097,Females_Cancer,-0.3418347787997338
Cancer,Nepal,Males,2.7782565,0.9643858999999999,2010s,1.3292626598398019,Males_Cancer,-0.3419560265020093
Cancer,Nepal,Females,4.4605039,1.0644782,2010s,1.6975410748757005,Females_Cancer,-0.34180023856207253
Cancer,Nepal,Males,2.9528633,0.9960206,2010s,1.3744402023859656,Males_Cancer,-0.3419398566843767
Cancer,Nepal,Females,4.8593011,1.1472296000000002,2010s,1.768030330264537,Females_Cancer,-0.341763307136742
Cancer,Nepal,Males,3.1400323,1.0340392999999999,2010s,1.4207035897391551,Males_Cancer,-0.34192252351867825
Cancer,Nepal,Females,5.2847493,1.2694358000000001,2010s,1.8381259526229312,Females_Cancer,-0.3417239076413837
Cancer,Nepal,Males,3.3406682,1.1339179000000001,2010s,1.468028299394847,Males_Cancer,-0.34190394322333145
Cancer,Nepal,Females,5.7353109,1.4307261000000002,2010s,1.9073639706380308,Females_Cancer,-0.341682182468571
Cancer,Nepal,Males,3.5530187,1.2766229,2010s,1.5157904635262884,Males_Cancer,-0.3418842780736397
Cancer,Nepal,Females,6.207538,1.6299981,2010s,1.975127422802335,Females_Cancer,-0.341638450918092
Cancer,Nepal,Males,3.7754238,1.4656399999999996,2010s,1.5634827239209985,Males_Cancer,-0.3418636817972772
Cancer,Nepal,Females,6.6978857,1.9128312000000003,2010s,2.040945706738851,Females_Cancer,-0.3415930412726167
Cancer,Nepal,Males,4.0092252,1.7127811999999998,2010s,1.6112812524385183,Males_Cancer,-0.3418420301433883
Cancer,Nepal,Females,7.2070643,2.2644978,2010s,2.104995283392075,Females_Cancer,-0.3415458877533698
Cancer,Nepal,Males,4.2564709,1.9927370999999998,2010s,1.6594598700153809,Males_Cancer,-0.34181913345277004
Cancer,Nepal,Females,7.7377416,2.6490264000000003,2010s,2.1676517581075485,Females_Cancer,-0.34149674330330965
Cancer,Nepal,Males,4.518158,2.3597293,,1.7080441089480467,Males_Cancer,-0.34179489938695007
Cancer,Nepal,Females,8.2908548,3.1622306,,2.2290305615099335,Females_Cancer,-0.34144552113112503
Cancer,Nepal,Males,4.7943171,2.7727201,,1.756877626879611,Males_Cancer,-0.34176932511215324
Cancer,Nepal,Females,8.8657387,3.6901022999999995,,2.2890680175631872,Females_Cancer,-0.3413922828390143
Cancer,Nepal,Males,0.44813612,1.07799922,1990s,0.37027729507014406,Males_Cancer,-0.3421718120361733
Cancer,Nepal,Females,0.65277889,1.10615304,1990s,0.5024580470364242,Females_Cancer,-0.34215286067648554
Cancer,Nepal,Males,0.47722571,1.11150028,2000s,0.39016580839396064,Males_Cancer,-0.3421691181355617
Cancer,Nepal,Females,0.70194611,1.12595623,2000s,0.5317723669002007,Females_Cancer,-0.3421483074461365
Cancer,Nepal,Males,0.50724605,1.1267176399999999,2000s,0.4102841777171667,Males_Cancer,-0.3421663380409544
Cancer,Nepal,Females,0.75434572,1.15112871,2000s,0.5620959782904245,Females_Cancer,-0.34214345487374115
Cancer,Nepal,Males,0.53742095,1.15415111,2000s,0.4301063047426119,Males_Cancer,-0.3421635436330042
Cancer,Nepal,Females,0.80990763,1.16133597,2000s,0.5932758108263277,Females_Cancer,-0.34213830945012635
Cancer,Nepal,Males,0.56670322,1.1676457599999999,2000s,0.4489735516906119,Males_Cancer,-0.3421608318888696
Cancer,Nepal,Females,0.86738039,1.1846214499999999,2000s,0.6245365877808912,Females_Cancer,-0.3421329870683632
Cancer,Nepal,Males,0.59345029,1.1753511,2000s,0.46590165890702073,Males_Cancer,-0.3421583549220842
Cancer,Nepal,Females,0.92550358,1.19777577,2000s,0.6551875335284338,Females_Cancer,-0.34212760445220775
Cancer,Nepal,Males,0.61745048,1.1710760900000001,2000s,0.4808511317774339,Males_Cancer,-0.34215613233570463
Cancer,Nepal,Females,0.98253908,1.21115006,2000s,0.6843783868168146,Females_Cancer,-0.3421223225637957
Cancer,Nepal,Males,0.63843615,1.1725618299999998,2000s,0.4937422198286249,Males_Cancer,-0.3421541889150773
Cancer,Nepal,Females,1.039061,1.25026855,2000s,0.7124894077706219,Females_Cancer,-0.3421170882365035
Cancer,Nepal,Males,0.65606735,1.17001386,2000s,0.5044457254259093,Males_Cancer,-0.3421525561419628
Cancer,Nepal,Females,1.0922398,1.27018322,2000s,0.7382351667845382,Females_Cancer,-0.3421121635056344
Cancer,Nepal,Males,0.67129843,1.1418096199999999,2000s,0.5136008273238012,Males_Cancer,-0.34215114563683957
Cancer,Nepal,Females,1.1403972,1.27691388,2000s,0.760991419287459,Females_Cancer,-0.3421077037917191
Cancer,Nepal,Males,0.68499399,1.1353074900000002,2000s,0.5217619970323856,Males_Cancer,-0.34214987733166724
Cancer,Nepal,Females,1.1852333,1.2927889600000002,2000s,0.7817225963030514,Females_Cancer,-0.34210355165354145
Cancer,Nepal,Males,0.69744359,1.11686682,2010s,0.529123348676159,Males_Cancer,-0.34214872441115324
Cancer,Nepal,Females,1.2287113,1.33999152,2010s,0.8014235260511875,Females_Cancer,-0.34209952528497484
Cancer,Nepal,Males,0.71009141,1.10855661,2010s,0.5365468252261908,Males_Cancer,-0.34214755313407325
Cancer,Nepal,Females,1.2726649,1.38674016,2010s,0.8209531076932368,Females_Cancer,-0.34209545487250353
Cancer,Nepal,Males,0.72300793,1.1121396300000002,2010s,0.5440715599728102,Males_Cancer,-0.34214635697348356
Cancer,Nepal,Females,1.3181021,1.4436046500000002,2010s,0.8407487905394269,Females_Cancer,-0.34209124706823857
